order_id,account_id,contact_id,tenant_id,branch_id,order_date,status,delivery_date,subtotal,vat,total,currency
SO-2422,3da496f2-6c68-6255-d3b3-12e2087ce75e,c8a2b4aa-942a-c492-f8f4-3e6a162a8e9d,sai-ke,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,2026-02-27,delivered,2026-03-01,105816.78,16930.68,122747.46,KES
SO-2423,3da496f2-6c68-6255-d3b3-12e2087ce75e,c8a2b4aa-942a-c492-f8f4-3e6a162a8e9d,sai-ke,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,2026-01-26,delivered,2026-01-28,99403.95,15904.63,115308.58,KES
SO-2424,3da496f2-6c68-6255-d3b3-12e2087ce75e,c8a2b4aa-942a-c492-f8f4-3e6a162a8e9d,sai-ke,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,2025-12-25,delivered,2025-12-27,72518.59,11602.97,84121.56,KES
SO-2425,3da496f2-6c68-6255-d3b3-12e2087ce75e,c8a2b4aa-942a-c492-f8f4-3e6a162a8e9d,sai-ke,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,2025-11-23,delivered,2025-11-25,64245.03,10279.2,74524.23,KES
SO-2426,3da496f2-6c68-6255-d3b3-12e2087ce75e,c8a2b4aa-942a-c492-f8f4-3e6a162a8e9d,sai-ke,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,2025-10-22,delivered,2025-10-24,57405.89,9184.94,66590.83,KES
SO-2427,3da496f2-6c68-6255-d3b3-12e2087ce75e,c8a2b4aa-942a-c492-f8f4-3e6a162a8e9d,sai-ke,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,2025-09-20,delivered,2025-09-22,85517.54,13682.81,99200.35,KES
SO-2428,3da496f2-6c68-6255-d3b3-12e2087ce75e,c8a2b4aa-942a-c492-f8f4-3e6a162a8e9d,sai-ke,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,2025-08-19,delivered,2025-08-21,157377.13,25180.34,182557.47,KES
SO-2429,8af13860-9fc0-2d32-e476-bd13a289d846,b47776ce-1153-3be0-6118-511933c53def,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2026-07-27,delivered,2026-07-29,114318.0,18290.88,132608.88,KES
SO-2430,8af13860-9fc0-2d32-e476-bd13a289d846,b47776ce-1153-3be0-6118-511933c53def,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2026-06-30,delivered,2026-07-02,147389.09,23582.25,170971.34,KES
SO-2431,8af13860-9fc0-2d32-e476-bd13a289d846,b47776ce-1153-3be0-6118-511933c53def,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2026-06-03,delivered,2026-06-05,109468.08,17514.89,126982.97,KES
SO-2432,8af13860-9fc0-2d32-e476-bd13a289d846,b47776ce-1153-3be0-6118-511933c53def,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2026-05-07,delivered,2026-05-09,132943.4,21270.94,154214.34,KES
SO-2433,8af13860-9fc0-2d32-e476-bd13a289d846,b47776ce-1153-3be0-6118-511933c53def,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2026-04-10,delivered,2026-04-12,86416.78,13826.68,100243.46,KES
SO-2434,8af13860-9fc0-2d32-e476-bd13a289d846,b47776ce-1153-3be0-6118-511933c53def,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2026-03-14,delivered,2026-03-16,84479.46,13516.71,97996.17,KES
SO-2435,8af13860-9fc0-2d32-e476-bd13a289d846,b47776ce-1153-3be0-6118-511933c53def,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2026-02-15,delivered,2026-02-17,149911.84,23985.89,173897.73,KES
SO-2436,8af13860-9fc0-2d32-e476-bd13a289d846,b47776ce-1153-3be0-6118-511933c53def,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2026-01-19,delivered,2026-01-21,50432.74,8069.24,58501.98,KES
SO-2437,8af13860-9fc0-2d32-e476-bd13a289d846,b47776ce-1153-3be0-6118-511933c53def,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2025-12-23,delivered,2025-12-25,98995.86,15839.34,114835.2,KES
SO-2438,8af13860-9fc0-2d32-e476-bd13a289d846,b47776ce-1153-3be0-6118-511933c53def,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2025-11-26,delivered,2025-11-28,48899.28,7823.88,56723.16,KES
SO-2439,8af13860-9fc0-2d32-e476-bd13a289d846,b47776ce-1153-3be0-6118-511933c53def,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2025-10-30,delivered,2025-11-01,130987.89,20958.06,151945.95,KES
SO-2440,8af13860-9fc0-2d32-e476-bd13a289d846,b47776ce-1153-3be0-6118-511933c53def,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2025-10-03,delivered,2025-10-05,141499.08,22639.85,164138.93,KES
SO-2441,368f908c-6cf2-b82d-fbca-fd0bbd84b4df,a1c595f3-bb88-d88d-4225-1d39e4e3bee3,sai-ke,4e87eafa-e937-ff84-ae92-fc9068abf480,2026-08-02,delivered,2026-08-04,85442.68,13670.83,99113.51,KES
SO-2442,368f908c-6cf2-b82d-fbca-fd0bbd84b4df,a1c595f3-bb88-d88d-4225-1d39e4e3bee3,sai-ke,4e87eafa-e937-ff84-ae92-fc9068abf480,2026-07-04,delivered,2026-07-06,48760.95,7801.75,56562.7,KES
SO-2443,368f908c-6cf2-b82d-fbca-fd0bbd84b4df,a1c595f3-bb88-d88d-4225-1d39e4e3bee3,sai-ke,4e87eafa-e937-ff84-ae92-fc9068abf480,2026-06-05,delivered,2026-06-07,70039.5,11206.32,81245.82,KES
SO-2444,368f908c-6cf2-b82d-fbca-fd0bbd84b4df,a1c595f3-bb88-d88d-4225-1d39e4e3bee3,sai-ke,4e87eafa-e937-ff84-ae92-fc9068abf480,2026-05-07,delivered,2026-05-09,102683.91,16429.43,119113.34,KES
SO-2445,368f908c-6cf2-b82d-fbca-fd0bbd84b4df,a1c595f3-bb88-d88d-4225-1d39e4e3bee3,sai-ke,4e87eafa-e937-ff84-ae92-fc9068abf480,2026-04-08,delivered,2026-04-10,131098.94,20975.83,152074.77,KES
SO-2446,368f908c-6cf2-b82d-fbca-fd0bbd84b4df,a1c595f3-bb88-d88d-4225-1d39e4e3bee3,sai-ke,4e87eafa-e937-ff84-ae92-fc9068abf480,2026-03-10,delivered,2026-03-12,90920.58,14547.29,105467.87,KES
SO-2447,368f908c-6cf2-b82d-fbca-fd0bbd84b4df,a1c595f3-bb88-d88d-4225-1d39e4e3bee3,sai-ke,4e87eafa-e937-ff84-ae92-fc9068abf480,2026-02-09,delivered,2026-02-11,45965.55,7354.49,53320.04,KES
SO-2448,368f908c-6cf2-b82d-fbca-fd0bbd84b4df,a1c595f3-bb88-d88d-4225-1d39e4e3bee3,sai-ke,4e87eafa-e937-ff84-ae92-fc9068abf480,2026-01-11,delivered,2026-01-13,48260.69,7721.71,55982.4,KES
SO-2449,368f908c-6cf2-b82d-fbca-fd0bbd84b4df,a1c595f3-bb88-d88d-4225-1d39e4e3bee3,sai-ke,4e87eafa-e937-ff84-ae92-fc9068abf480,2025-12-13,delivered,2025-12-15,76129.71,12180.75,88310.46,KES
SO-2450,368f908c-6cf2-b82d-fbca-fd0bbd84b4df,a1c595f3-bb88-d88d-4225-1d39e4e3bee3,sai-ke,4e87eafa-e937-ff84-ae92-fc9068abf480,2025-11-14,delivered,2025-11-16,29178.79,4668.61,33847.4,KES
SO-2451,368f908c-6cf2-b82d-fbca-fd0bbd84b4df,a1c595f3-bb88-d88d-4225-1d39e4e3bee3,sai-ke,4e87eafa-e937-ff84-ae92-fc9068abf480,2025-10-16,delivered,2025-10-18,60633.65,9701.38,70335.03,KES
SO-2452,368f908c-6cf2-b82d-fbca-fd0bbd84b4df,a1c595f3-bb88-d88d-4225-1d39e4e3bee3,sai-ke,4e87eafa-e937-ff84-ae92-fc9068abf480,2025-09-17,delivered,2025-09-19,137267.92,21962.87,159230.79,KES
SO-2453,53faa3a3-625b-b313-c8e1-3e82e5703f89,9bed7792-2017-0ffd-1ed6-8d4b49fd994e,sai-ke,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,2026-08-07,delivered,2026-08-09,71844.52,11495.12,83339.64,KES
SO-2454,53faa3a3-625b-b313-c8e1-3e82e5703f89,9bed7792-2017-0ffd-1ed6-8d4b49fd994e,sai-ke,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,2026-07-10,delivered,2026-07-12,207730.64,33236.9,240967.54,KES
SO-2455,53faa3a3-625b-b313-c8e1-3e82e5703f89,9bed7792-2017-0ffd-1ed6-8d4b49fd994e,sai-ke,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,2026-06-12,delivered,2026-06-14,94522.38,15123.58,109645.96,KES
SO-2456,53faa3a3-625b-b313-c8e1-3e82e5703f89,9bed7792-2017-0ffd-1ed6-8d4b49fd994e,sai-ke,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,2026-05-15,delivered,2026-05-17,58546.46,9367.43,67913.89,KES
SO-2457,53faa3a3-625b-b313-c8e1-3e82e5703f89,9bed7792-2017-0ffd-1ed6-8d4b49fd994e,sai-ke,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,2026-04-17,delivered,2026-04-19,125838.6,20134.18,145972.78,KES
SO-2458,53faa3a3-625b-b313-c8e1-3e82e5703f89,9bed7792-2017-0ffd-1ed6-8d4b49fd994e,sai-ke,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,2026-03-20,delivered,2026-03-22,49454.52,7912.72,57367.24,KES
SO-2459,53faa3a3-625b-b313-c8e1-3e82e5703f89,9bed7792-2017-0ffd-1ed6-8d4b49fd994e,sai-ke,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,2026-02-20,delivered,2026-02-22,147818.28,23650.92,171469.2,KES
SO-2460,53faa3a3-625b-b313-c8e1-3e82e5703f89,9bed7792-2017-0ffd-1ed6-8d4b49fd994e,sai-ke,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,2026-01-23,delivered,2026-01-25,126747.36,20279.58,147026.94,KES
SO-2461,53faa3a3-625b-b313-c8e1-3e82e5703f89,9bed7792-2017-0ffd-1ed6-8d4b49fd994e,sai-ke,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,2025-12-26,delivered,2025-12-28,144875.72,23180.12,168055.84,KES
SO-2462,53faa3a3-625b-b313-c8e1-3e82e5703f89,9bed7792-2017-0ffd-1ed6-8d4b49fd994e,sai-ke,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,2025-11-28,delivered,2025-11-30,100852.12,16136.34,116988.46,KES
SO-2463,53faa3a3-625b-b313-c8e1-3e82e5703f89,9bed7792-2017-0ffd-1ed6-8d4b49fd994e,sai-ke,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,2025-10-31,delivered,2025-11-02,44952.73,7192.44,52145.17,KES
SO-2464,53faa3a3-625b-b313-c8e1-3e82e5703f89,9bed7792-2017-0ffd-1ed6-8d4b49fd994e,sai-ke,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,2025-10-03,delivered,2025-10-05,235014.37,37602.3,272616.67,KES
SO-2465,465e4f1a-6a37-d3dc-465b-196715bda2f2,704342d7-7ad3-43ef-0dcd-c690449e0600,sai-ke,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,2026-08-09,picking,2026-08-11,84066.22,13450.6,97516.82,KES
SO-2466,465e4f1a-6a37-d3dc-465b-196715bda2f2,704342d7-7ad3-43ef-0dcd-c690449e0600,sai-ke,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,2026-07-12,delivered,2026-07-14,145781.97,23325.12,169107.09,KES
SO-2467,465e4f1a-6a37-d3dc-465b-196715bda2f2,704342d7-7ad3-43ef-0dcd-c690449e0600,sai-ke,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,2026-06-14,delivered,2026-06-16,63507.66,10161.23,73668.89,KES
SO-2468,465e4f1a-6a37-d3dc-465b-196715bda2f2,704342d7-7ad3-43ef-0dcd-c690449e0600,sai-ke,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,2026-05-17,delivered,2026-05-19,27583.1,4413.3,31996.4,KES
SO-2469,465e4f1a-6a37-d3dc-465b-196715bda2f2,704342d7-7ad3-43ef-0dcd-c690449e0600,sai-ke,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,2026-04-19,delivered,2026-04-21,171361.99,27417.92,198779.91,KES
SO-2470,465e4f1a-6a37-d3dc-465b-196715bda2f2,704342d7-7ad3-43ef-0dcd-c690449e0600,sai-ke,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,2026-03-22,delivered,2026-03-24,201868.75,32299.0,234167.75,KES
SO-2471,465e4f1a-6a37-d3dc-465b-196715bda2f2,704342d7-7ad3-43ef-0dcd-c690449e0600,sai-ke,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,2026-02-22,delivered,2026-02-24,152147.65,24343.62,176491.27,KES
SO-2472,465e4f1a-6a37-d3dc-465b-196715bda2f2,704342d7-7ad3-43ef-0dcd-c690449e0600,sai-ke,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,2026-01-25,delivered,2026-01-27,107895.2,17263.23,125158.43,KES
SO-2473,465e4f1a-6a37-d3dc-465b-196715bda2f2,704342d7-7ad3-43ef-0dcd-c690449e0600,sai-ke,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,2025-12-28,delivered,2025-12-30,114136.8,18261.89,132398.69,KES
SO-2474,465e4f1a-6a37-d3dc-465b-196715bda2f2,704342d7-7ad3-43ef-0dcd-c690449e0600,sai-ke,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,2025-11-30,delivered,2025-12-02,83338.06,13334.09,96672.15,KES
SO-2475,465e4f1a-6a37-d3dc-465b-196715bda2f2,704342d7-7ad3-43ef-0dcd-c690449e0600,sai-ke,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,2025-11-02,delivered,2025-11-04,78004.99,12480.8,90485.79,KES
SO-2476,465e4f1a-6a37-d3dc-465b-196715bda2f2,704342d7-7ad3-43ef-0dcd-c690449e0600,sai-ke,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,2025-10-05,delivered,2025-10-07,106478.85,17036.62,123515.47,KES
